    1.1055    10.0722     5.6347    18.1191     -.0684     3.6348     -.2656     6.8399     -.6562     9.4493    -1.9101     6.2461     2.4024    -2.6679     2.6114    -4.8242     8.0430    -4.2461    -1.0781     -.1972    -1.0703
    1.9549    -1.8425     7.8997    -4.9440     6.1028     3.2552    -3.5144     3.3880    -4.1628    11.2747    -3.6394     2.9056     -.7234    -3.1081      .3108    -5.2331    -2.4909    -5.2019    -4.0847    -5.0534     2.5540
    4.1521    -3.4065     4.6013    -5.3362     5.4685     -.2151    -4.2268     3.0545    -6.1409     6.2498    -5.0940    -3.0198    -3.5862     -.8362     -.7366     -.5530    -6.6330    -4.0315    -3.0666    -5.2268     1.8318
    3.8909    -4.2692    10.3089    -2.5348      .9595    -1.1266    -4.4255     1.0306    -2.6325    -5.4255    -5.0817    -5.0739    -6.1520     2.2855    -4.7067    -1.7106    -3.3708    -2.3395    -3.5270    -1.2731    -1.2184
    3.7993    -2.8804     4.5728     -.3374    -3.7397    -3.4819    -2.4390    -2.1147      .0982    -6.1069    -2.5757    -4.2319    -3.1655     -.0600    -7.6069    -1.5874    -1.0581     1.9361     3.6079     3.0220     5.7915
    2.3280     -.3908    -4.8126     1.3119    -4.1486    -3.5080      .4608    -4.1173    -1.7853    -3.1095    -1.7072    -3.5392    -2.1173    -1.1486      .3231    -1.4611     -.4708      .2381     4.1796      .2294     5.1171
   -1.2705     -.7647    -4.6807     2.5849    -3.8760      .2427     -.5362    -5.7041      .6115     -.9600     1.1513     2.3896     -.0928     4.8740      .2678     7.2256     2.0263      .7646    -1.0127     1.8271     7.7021
 
   -5.6297   -11.7078   -20.6141   -12.5516   -14.8016    -2.2235   -11.3953     1.5578    -8.9578    -7.2860    -7.8953   -13.1766     3.9660    -2.5203     -.8641    -1.7313    -2.9891     8.3625     4.9035    15.1828    13.2531
    -.0665    -6.6759    -2.3009    -5.1290    -5.6603    -2.7697    -5.6759    -1.2072    -1.3400      .3397    -3.1603    -4.7228     8.7186     3.2030     5.4100     9.9217     3.6483    23.2460     9.5194    24.6210    23.3710
    -.2282    -5.2751     1.9280     -.1345     3.0140     1.2405     -.9626     1.5999     -.2204     3.1858    10.9515     3.6663    18.4280    10.6155    11.5062    28.5843     9.6546    33.0218    15.2874    17.0062    30.3968
   -4.5838    -4.6620     4.0500    -1.9432     3.1193     8.7248     4.4992     8.2833     6.1154    -1.5448    21.3224     5.6212     9.6271    15.6505    14.4005    29.1349    20.5255    34.8537    23.8224    12.4318    34.1349
    -.8490     1.6549    -6.5599     6.1217    -4.0131     5.8551    10.2369     5.2779    17.9088    10.0338    23.8150    10.6900     2.0338    19.1119    11.7213    24.0025    16.6119    22.5963    23.6900    18.7838    22.6900
    3.7778     8.7108      .1522    14.2421     3.4237    -1.8751     7.1210     4.0880     9.8514    11.5624    15.6483     9.7186     9.2499    20.5858    16.6952    19.4921     8.4764    22.5546    13.1327    13.9608    -4.5366
   -1.8914     6.8156     6.2101    16.4523     4.3390      .5734    12.0304     7.3820     7.5695     6.7687    17.7804    14.6086    12.3429    12.2179     7.9757    14.7648     8.4324    -3.9582     4.7996     4.0232    -6.2082
   -3.0547     2.3975     4.1250    11.3516     2.0430     7.1406     8.7813     9.4219    11.6484     1.0703    19.8672     6.1172     5.0080    -1.0740     5.9573    -5.1599    11.3557    -2.9412     4.3811      .3010    -2.7771
    4.8372     5.5091     2.9156    14.7708     7.4896     7.1771     3.0184     3.3294    15.3333    12.1965     -.3699     6.6379     5.5950     -.5300     4.9583    -2.0066     9.5794    -1.5847     5.0950     -.5652    -1.2410
    5.0605     7.4707     2.3012    19.5410     1.9438     1.9414     2.8399     5.8868    -1.5547     7.2774    -2.8867     8.9883      .8125    -2.1015     1.0557    -6.1914     5.6446    -1.7929      .8789    -2.5039    -1.6679
    -.5197     -.3444     7.4622    -2.3191     9.5247     1.4773     -.1901     4.4974    -3.7956     6.0013    -2.2058     6.5716    -1.2722    -4.4128     -.8503    -3.5925    -2.2097    -1.6081    -3.6550    -7.5378     2.4856
    4.0466    -4.1096     3.9334    -3.4143     8.9451    -1.2659    -3.1565     1.5105    -5.9690     4.7966    -3.5627    -1.3752    -4.9299    -2.8830    -1.8674      .7835    -4.7737      .4099    -5.5315    -5.2034      .2498
    2.9339    -4.6520     6.6761    -2.0348     5.3480    -2.2380    -4.4255      .7718    -2.1520    -2.3005     -.9743    -4.5817    -5.9958     1.7132    -4.7067     1.9417    -4.4020     3.0472    -2.7848    -2.7341      .6527
